Latitude,Longitude,Address
37.49329668,127.0146031,서울특별시 서초구 서초동 1671-2
37.48643663,127.0294075,서울특별시 서초구 서초동 1359-35
37.49407386,126.9859668,서울특별시 서초구 방배동 768-18
37.49207455,127.0115201,서울특별시 서초구 서초동 1571-2
37.48271455,127.0131869,서울특별시 서초구 서초동 1451-63
37.48404781,127.0173532,서울특별시 서초구 서초동 1445-13
37.49035219,126.992633,서울특별시 서초구 방배동 837-12
37.49599101,127.025241,서울특별시 서초구 서초동 1321-6
37.49832404,127.0237688,서울특별시 서초구 서초동 1316
37.48313085,126.9952441,서울특별시 서초구 방배동 923-6
37.50271242,127.0238798,서울특별시 서초구 서초동 1303-16
37.49299114,127.0134088,서울특별시 서초구 서초동 1573-11
37.4872135,126.983495,서울특별시 서초구 방배동 1460-1
37.48040873,126.9831897,서울특별시 서초구 방배동 453-12
37.48654744,127.0128535,서울특별시 서초구 서초동 1593-7
37.495193,127.019841,서울특별시 서초구 서초동 1678-8
37.48121473,127.0131592,서울특별시 서초구 서초동 1451-81
37.4753271,127.0455453,서울특별시 서초구 양재동 279-6
37.50715364,127.0088926,서울특별시 서초구 반포동 20-19
37.48465875,127.0119647,서울특별시 서초구 서초동 1585-12
37.51851595,127.0129915,서울특별시 서초구 잠원동 53
37.50848944,127.0186023,서울특별시 서초구 반포동 717-3
37.48354749,126.9965773,서울특별시 서초구 방배동 907-9
37.49221345,127.0131866,서울특별시 서초구 서초동 1574-6
37.50554535,127.0194357,서울특별시 서초구 반포동 731-27
37.50868386,127.0188523,서울특별시 서초구 반포동 717-10
37.50604535,127.0226298,서울특별시 서초구 반포동 738-11
37.50207337,127.0105477,서울특별시 서초구 반포동 54-14
37.51096137,127.0184356,서울특별시 서초구 잠원동 42-7
37.48554759,127.0148256,서울특별시 서초구 서초동 1601-5
37.49443539,127.0120756,서울특별시 서초구 서초동 1713-1
37.49099087,126.9851337,서울특별시 서초구 방배동 788-59
37.4872699,127.0310185,서울특별시 서초구 서초동 1358-1
37.50610056,127.0036593,서울특별시 서초구 잠원동 75-19
37.49221374,127.0290463,서울특별시 서초구 서초동 1337-14
37.49590759,127.0199081,서울특별시 서초구 서초동 1688-5
37.48146441,126.9969106,서울특별시 서초구 방배동 909-8
37.50721148,127.0006318,서울특별시 서초구 잠원동 76
37.486916,127.014508,서울특별시 서초구 서초동 1599-2
37.4907969,127.0103536,서울특별시 서초구 서초동 1550-11
37.5027113,127.0238406,서울특별시 서초구 서초동 1303-16
37.49060253,127.0133533,서울특별시 서초구 서초동 1568-5
37.50482327,127.0226854,서울특별시 서초구 반포동 738-43
37.49218571,127.0149643,서울특별시 서초구 서초동 1660-2
37.48713017,126.9831895,서울특별시 서초구 방배동 1476
37.48607473,126.9826063,서울특별시 서초구 방배동 3001-1
37.49199153,127.0288241,서울특별시 서초구 서초동 1337-2
37.49471343,127.0281574,서울특별시 서초구 서초동 1327-14
37.47332738,127.0478507,서울특별시 서초구 양재동 289-9
37.48857529,127.0300185,서울특별시 서초구 서초동 1341-9
37.48935261,127.0095759,서울특별시 서초구 서초동 1544-9
37.48707549,127.0314629,서울특별시 서초구 서초동 1358-11
37.49154647,126.9915775,서울특별시 서초구 방배동 811-15
37.47229967,127.0452398,서울특별시 서초구 양재동 291-23
37.48596364,126.9830229,서울특별시 서초구 방배동 3001-2
37.48165883,126.9971051,서울특별시 서초구 방배동 909-9
37.5116002,127.0194911,서울특별시 서초구 잠원동 38-13
37.49596328,127.0279907,서울특별시 서초구 서초동 1328-2
37.50551735,127.0067424,서울특별시 서초구 반포동 19-4
37.48138106,126.9953552,서울특별시 서초구 방배동 912-1
37.51090585,127.0200466,서울특별시 서초구 잠원동 38-26
37.49018622,127.0306295,서울특별시 서초구 서초동 1338-20
37.49437998,127.0198249,서울특별시 서초구 서초동 1637-1
37.50354541,127.0096866,서울특별시 서초구 반포동 58-6
37.4867976,127.0234914,서울특별시 서초구 서초동 1438-18
37.48432515,126.9950218,서울특별시 서초구 방배동 925-26
37.4932414,127.0293518,서울특별시 서초구 서초동 1329-8
37.49229705,127.0286297,서울특별시 서초구 서초동 1337
37.48626963,127.0097704,서울특별시 서초구 서초동 1536-4
37.4841801,127.0131292,서울특별시 서초구 서초동 1458-3
37.49407445,127.0187972,서울특별시 서초구 서초동 1640-13
37.49424126,127.028213,서울특별시 서초구 서초동 1330-20
37.49063055,127.0269354,서울특별시 서초구 서초동 1334-1
37.49160198,126.9889944,서울특별시 서초구 방배동 814-28
37.4819088,126.9967162,서울특별시 서초구 방배동 909-5
37.49518545,127.0198248,서울특별시 서초구 서초동 1678-8
37.50257353,127.0226299,서울특별시 서초구 서초동 1302-35
37.49301897,127.0162697,서울특별시 서초구 서초동 1669-3
37.47785354,126.9873005,서울특별시 서초구 방배동 475-20
37.49590962,127.0145052,서울특별시 서초구 서초동 1698-11
37.51423877,127.0186022,서울특별시 서초구 잠원동 26-10
37.48213098,126.9960774,서울특별시 서초구 방배동 911-19
37.49363006,127.0192972,서울특별시 서초구 서초동 1640-8
37.491908,127.0169641,서울특별시 서초구 서초동 1642-1
37.49404607,126.9852169,서울특별시 서초구 방배동 767-21
37.50365652,127.0106032,서울특별시 서초구 반포동 57-4
37.48090894,126.998355,서울특별시 서초구 방배동 983-1
37.49443542,127.0132421,서울특별시 서초구 서초동 1714-19
37.48924158,127.0135756,서울특별시 서초구 서초동 1565-7
37.48232543,126.9973828,서울특별시 서초구 방배동 908-8
37.47627143,127.0449342,서울특별시 서초구 양재동 276-10
37.48457491,126.9834118,서울특별시 서초구 방배동 425-1
37.49185263,127.0271576,서울특별시 서초구 서초동 1755-1
37.48285312,126.9959662,서울특별시 서초구 방배동 910-2
37.48279755,126.9949108,서울특별시 서초구 방배동 922-15
37.49526874,127.018075,서울특별시 서초구 서초동 1689-3
37.48121449,126.9999104,서울특별시 서초구 방배동 985-5
37.48721354,126.9858282,서울특별시 서초구 방배동 864-37
37.48432587,127.0351571,서울특별시 서초구 양재동 12-3
37.50668414,127.021491,서울특별시 서초구 반포동 734-6
37.48496377,126.9839117,서울특별시 서초구 방배동 421-3
37.51573857,127.01738,서울특별시 서초구 잠원동 15-4
37.49857406,127.0261853,서울특별시 서초구 서초동 1317-11
37.49157466,127.0145199,서울특별시 서초구 서초동 1656-4
37.50104572,127.0112143,서울특별시 서초구 반포동 50-5
37.48604713,126.9925776,서울특별시 서초구 방배동 938-24
37.49238012,127.0142143,서울특별시 서초구 서초동 1657-5
37.48174215,126.996744,서울특별시 서초구 방배동 909-11
37.46954993,127.0416847,서울특별시 서초구 양재동 333
37.4929078,127.0121867,서울특별시 서초구 서초동 1572-6
37.48601919,126.9830784,서울특별시 서초구 방배동 3001-2
37.48629776,127.0294631,서울특별시 서초구 서초동 1359-43
37.49157462,127.0122145,서울특별시 서초구 서초동 1570-2
37.49346335,127.0154086,서울특별시 서초구 서초동 1671-5
37.50829507,127.0216854,서울특별시 서초구 반포동 724-14
37.48749124,126.9832173,서울특별시 서초구 방배동 1459
37.49793525,127.0264908,서울특별시 서초구 서초동 1317-20
37.49307447,127.0134644,서울특별시 서초구 서초동 1573-10
37.49785144,126.9993544,서울특별시 서초구 반포동 72-8
37.51573857,127.0173245,서울특별시 서초구 잠원동 15-4
37.5037992,127.0211986,서울특별시 서초구 반포동 746-9
37.49087105,127.0056309,서울특별시 서초구 서초동 1499-17
37.4710217,127.0259638,서울특별시 서초구 우면동 67
37.49313028,127.0282408,서울특별시 서초구 서초동 1330-6
37.50554512,127.0067146,서울특별시 서초구 반포동 19-4
37.48371488,127.0378235,서울특별시 서초구 양재동 11-87
37.49854627,127.0257131,서울특별시 서초구 서초동 1317-32
37.4776868,126.9822176,서울특별시 서초구 방배동 444-3
37.49471317,127.0137421,서울특별시 서초구 서초동 1694-17
37.50855776,127.0117557,서울특별시 서초구 잠원동 58-24
37.49279699,127.0285463,서울특별시 서초구 서초동 1330-9
37.50142,127.0242107,서울특별시 서초구 서초동 1308
37.50318458,127.0235187,서울특별시 서초구 서초동 1303-10
37.50610056,127.0036871,서울특별시 서초구 잠원동 75-19
37.469586,127.0417,서울특별시 서초구 양재동 333
37.48938007,126.9921331,서울특별시 서초구 방배동 852-21
37.49526867,127.0140476,서울특별시 서초구 서초동 1694-6
37.49776808,126.9975212,서울특별시 서초구 반포동 104-4
37.48596365,126.9838561,서울특별시 서초구 방배동 866-10
37.48257514,126.9832174,서울특별시 서초구 방배동 437-4
37.50587869,127.0221854,서울특별시 서초구 반포동 738
37.48546425,127.0141867,서울특별시 서초구 서초동 1588-8
37.48801912,126.9921887,서울특별시 서초구 방배동 873-17
37.4797699,126.982662,서울특별시 서초구 방배동 453-24
37.50373983,127.0098255,서울특별시 서초구 반포동 58-7
37.469567,127.044381,서울특별시 서초구 양재동 341-1
37.50271239,127.0217411,서울특별시 서초구 서초동 1302-2
37.49254672,127.0116868,서울특별시 서초구 서초동 1572-13
37.48818608,127.0099093,서울특별시 서초구 서초동 1545-10
37.51118357,127.0186856,서울특별시 서초구 잠원동 42-10
37.50365651,127.0100199,서울특별시 서초구 반포동 58-8
37.49154677,127.0082982,서울특별시 서초구 서초동 1542-1
37.49451884,127.0186861,서울특별시 서초구 서초동 1639-7
37.50442081,127.0008156,서울특별시 서초구 반포동 18-3
37.4922968,127.0144921,서울특별시 서초구 서초동 1657-6
37.49510203,127.0144364,서울특별시 서초구 서초동 1695-5
37.4776551,126.9822232,서울특별시 서초구 방배동 444-3
37.50498991,127.0226021,서울특별시 서초구 반포동 738-41
37.50046246,127.0111866,서울특별시 서초구 반포동 50-10
37.47118867,127.04399,서울특별시 서초구 양재동 372-4
37.49857405,127.0258242,서울특별시 서초구 서초동 1317-31
37.47363282,127.043851,서울특별시 서초구 양재동 307-9
37.49393511,126.9931051,서울특별시 서초구 방배동 797-19
37.49887956,127.0255187,서울특별시 서초구 서초동 1317-1
37.47554914,127.0367405,서울특별시 서초구 양재동 121-14
37.482556,126.984567,서울특별시 서초구 방배동 436-3
37.49590302,127.0274073,서울특별시 서초구 서초동 1327-2
37.48429815,127.0379624,서울특별시 서초구 양재동 1-7
37.48015896,126.9945776,서울특별시 서초구 방배동 1038
37.50343457,127.0244353,서울특별시 서초구 서초동 1303-31
37.47693693,126.9846063,서울특별시 서초구 방배동 448-21
37.49537988,127.0202137,서울특별시 서초구 서초동 1678-4
37.49510212,127.0194082,서울특별시 서초구 서초동 1678-1
37.48168653,126.9928555,서울특별시 서초구 방배동 918-1
37.48888049,127.0126034,서울특별시 서초구 서초동 1565-19
37.48971335,126.9916053,서울특별시 서초구 방배동 852-1
37.50937802,127.00727,서울특별시 서초구 잠원동 70-2
37.50085156,127.0256575,서울특별시 서초구 서초동 1305-7
37.4814644,126.9965773,서울특별시 서초구 방배동 912-8
37.49182457,127.0110202,서울특별시 서초구 서초동 1555-10
37.47566035,127.0427122,서울특별시 서초구 양재동 264-13
37.500081,127.026173,서울특별시 서초구 서초동 1306-5
37.48715883,127.0323239,서울특별시 서초구 서초동 1361-2
37.48182525,126.9842173,서울특별시 서초구 방배동 436-28
37.484472,127.036673,서울특별시 서초구 양재동 11-17
37.51035018,127.0100197,서울특별시 서초구 잠원동 66-2
37.48888045,127.0100481,서울특별시 서초구 서초동 1548-4
37.48507506,126.9945219,서울특별시 서초구 방배동 925-19
37.50635087,127.0227687,서울특별시 서초구 반포동 737
37.46256002,127.0275037,서울특별시 서초구 우면동 717
37.49246301,126.9900498,서울특별시 서초구 방배동 813-8
37.4756326,127.0445454,서울특별시 서초구 양재동 273-2
37.49154716,127.0299629,서울특별시 서초구 서초동 1337-22
37.48821392,127.0134923,서울특별시 서초구 서초동 1579-5
37.47652137,127.0435177,서울특별시 서초구 양재동 263-9
37.50318434,127.00977,서울특별시 서초구 반포동 58-13
37.49229676,127.0126589,서울특별시 서초구 서초동 1571-17
37.485972,127.030423,서울특별시 서초구 서초동 1359-23
37.50221224,127.010631,서울특별시 서초구 반포동 54-13
37.49512986,127.0176306,서울특별시 서초구 서초동 1689-1
37.48029762,126.9826897,서울특별시 서초구 방배동 453-29
37.50340675,127.0219911,서울특별시 서초구 서초동 1302-16
37.49521322,127.0196582,서울특별시 서초구 서초동 1678-2
37.49399099,127.0116312,서울특별시 서초구 서초동 1712-7
37.49182457,127.0108535,서울특별시 서초구 서초동 1555-9
37.50923915,127.0074089,서울특별시 서초구 잠원동 70-2
37.48529728,126.9959384,서울특별시 서초구 방배동 902-7
37.49046359,127.0095204,서울특별시 서초구 서초동 1550-6
37.50751739,127.0221854,서울특별시 서초구 반포동 723-21
37.50415633,127.0031039,서울특별시 서초구 반포동 19-3
37.49018577,127.005604,서울특별시 서초구 서초동 1498-5
37.48326974,126.9961051,서울특별시 서초구 방배동 924-20
37.49407432,127.0114923,서울특별시 서초구 서초동 1712-2
37.48618602,126.9934664,서울특별시 서초구 방배동 935-3
37.49074087,126.9836894,서울특별시 서초구 방배동 2095
37.48932449,126.9906888,서울특별시 서초구 방배동 854-26
37.49493561,127.0273797,서울특별시 서초구 서초동 1327-29
37.47652137,127.0434899,서울특별시 서초구 양재동 263-9
37.48790792,126.9866614,서울특별시 서초구 방배동 828-30
37.50375568,127.0060393,서울특별시 서초구 반포동 118-3
37.47774237,126.9829676,서울특별시 서초구 방배동 450-14
37.48699175,127.0084372,서울특별시 서초구 서초동 1523-6
37.49665692,126.9877444,서울특별시 서초구 방배동 758-2
37.48535328,127.0212972,서울특별시 서초구 서초동 1442-9
37.47093835,127.0246862,서울특별시 서초구 우면동 65-1
37.4851313,127.0332961,서울특별시 서초구 서초동 1366-7
37.484194,127.013119,서울특별시 서초구 서초동 1458-3
37.50398974,127.0065758,서울특별시 서초구 반포동 118-3
37.48654746,127.0139923,서울특별시 서초구 서초동 1594-3
37.47971465,126.9991327,서울특별시 서초구 방배동 1022-1
37.4956576,127.0192415,서울특별시 서초구 서초동 1688-1
37.49257481,127.0292685,서울특별시 서초구 서초동 1337-17
37.46966108,127.0446566,서울특별시 서초구 양재동 368
37.51523863,127.0174078,서울특별시 서초구 잠원동 19-1
37.4889912,126.9904666,서울특별시 서초구 방배동 854-4
37.51037813,127.0197966,서울특별시 서초구 반포동 705-2
37.47554928,127.0446287,서울특별시 서초구 양재동 273-3
37.48354824,127.0382124,서울특별시 서초구 양재동 8-71
37.4982683,127.0131587,서울특별시 서초구 서초동 1685-3
37.50276773,127.0105199,서울특별시 서초구 반포동 55-6
37.47660469,127.0433788,서울특별시 서초구 양재동 263-8
37.4918526,127.0252411,서울특별시 서초구 서초동 1332-4
37.48888039,127.0068817,서울특별시 서초구 서초동 1503-18
37.4827391,127.0350334,서울특별시 서초구 양재동 24
37.50660084,127.0225743,서울특별시 서초구 반포동 736-15
37.4841037,127.0366014,서울특별시 서초구 양재동 11-49
37.495693,126.985899,서울특별시 서초구 방배동 760-2
37.49771232,126.9856612,서울특별시 서초구 방배동 751-5
37.49365772,127.0126866,서울특별시 서초구 서초동 1715-10
37.503129,127.02163,서울특별시 서초구 서초동 1302-1
37.48482502,126.9908,서울특별시 서초구 방배동 931-9
37.49190792,127.0123812,서울특별시 서초구 서초동 1571-30
37.48468606,126.9859116,서울특별시 서초구 방배동 954-31
37.48879712,127.0098537,서울특별시 서초구 서초동 1544-12
37.49718485,126.9996599,서울특별시 서초구 반포동 76-1
37.51132246,127.0196022,서울특별시 서초구 잠원동 38-17
37.49126908,127.0113535,서울특별시 서초구 서초동 1557-16
37.48651966,127.0129368,서울특별시 서초구 서초동 1593-7
37.48357594,127.0342127,서울특별시 서초구 양재동 23
37.47807668,127.0395735,서울특별시 서초구 양재동 81
37.51371105,127.0182967,서울특별시 서초구 잠원동 26-15
37.49726793,126.985689,서울특별시 서초구 방배동 755-14
37.47685362,126.9849674,서울특별시 서초구 방배동 448-22
37.50318458,127.0235465,서울특별시 서초구 서초동 1303-10
37.47729895,127.0375737,서울특별시 서초구 양재동 108-6
37.47557708,127.0459619,서울특별시 서초구 양재동 278-6
37.48385382,127.0417121,서울특별시 서초구 양재동 3-7
37.48260307,126.9918277,서울특별시 서초구 방배동 977-19
37.50204584,127.0239909,서울특별시 서초구 서초동 1309-1
37.49235183,126.985828,서울특별시 서초구 방배동 789-17
37.50321946,127.0040974,서울특별시 서초구 반포동 118-2
37.50507326,127.0236853,서울특별시 서초구 반포동 748-19
37.49026953,127.0297963,서울특별시 서초구 서초동 1338-4
37.48438105,127.0144367,서울특별시 서초구 서초동 1457-2
37.50315657,127.0102699,서울특별시 서초구 반포동 55-3
37.48768611,127.0085205,서울특별시 서초구 서초동 1510-2
37.49662982,127.0250743,서울특별시 서초구 서초동 1321-11
37.4879634,126.9828284,서울특별시 서초구 방배동 1756
37.49240812,127.0267965,서울특별시 서초구 서초동 1331-2
37.49054712,127.0212415,서울특별시 서초구 서초동 1647-2
37.47577145,127.0427955,서울특별시 서초구 양재동 264-12
37.48157548,126.9953552,서울특별시 서초구 방배동 913-30
37.49210238,127.0145754,서울특별시 서초구 서초동 1656-13
37.4810486,127.0424065,서울특별시 서초구 양재동 84-2
37.50126792,127.0115199,서울특별시 서초구 반포동 51-1
37.47585481,127.0448231,서울특별시 서초구 양재동 279-13
37.49615757,127.0204636,서울특별시 서초구 서초동 1680-3
37.49279677,127.0161308,서울특별시 서초구 서초동 1659-17
37.48496462,127.0316852,서울특별시 서초구 서초동 1364-47
37.482174,126.996404,서울특별시 서초구 방배동 909-1
37.50099042,127.025102,서울특별시 서초구 서초동 1308-10
37.48568677,127.0321018,서울특별시 서초구 서초동 1363-25
37.48588054,126.9956606,서울특별시 서초구 방배동 901-5
37.481074,127.0414979,서울특별시 서초구 양재동 4-12
37.495999,127.025257,서울특별시 서초구 서초동 1321-6
37.4826309,126.994633,서울특별시 서초구 방배동 922-24
37.46205061,127.026389,서울특별시 서초구 우면동 737
37.48682521,127.0144922,서울특별시 서초구 서초동 1599-2
37.48638045,126.9940774,서울특별시 서초구 방배동 935-40
37.50007388,127.0261575,서울특별시 서초구 서초동 1306-5
37.496102,127.0193804,서울특별시 서초구 서초동 1687-2
37.49129686,127.0117423,서울특별시 서초구 서초동 1557-21
37.4940183,126.9856058,서울특별시 서초구 방배동 768-20
37.50876691,127.0035482,서울특별시 서초구 잠원동 72-2
37.49296328,127.0087426,서울특별시 서초구 서초동 1709-8
37.49196355,127.0169641,서울특별시 서초구 서초동 1642-1
37.51279435,127.0106307,서울특별시 서초구 잠원동 61-11
37.49476899,127.0285741,서울특별시 서초구 서초동 1328-11
37.49701795,126.9856335,서울특별시 서초구 방배동 755-4
37.49118574,127.0104925,서울특별시 서초구 서초동 1556-9
37.48785309,127.02688,서울특별시 서초구 서초동 1342
37.49313006,127.0159364,서울특별시 서초구 서초동 1659-13
37.48696438,127.0307407,서울특별시 서초구 서초동 1359-45
37.49118574,127.0104647,서울특별시 서초구 서초동 1556-9
37.51101695,127.0204077,서울특별시 서초구 잠원동 37-14
37.4633283,127.0346022,서울특별시 서초구 양재동 219-2
37.48726904,126.9832451,서울특별시 서초구 방배동 1461
37.48393615,126.9863004,서울특별시 서초구 방배동 954-25
37.481243,127.04099,서울특별시 서초구 양재동 19-11
37.48788007,126.9825784,서울특별시 서초구 방배동 1778
37.48232568,127.0116037,서울특별시 서초구 서초동 1462-1
37.48113141,127.0134647,서울특별시 서초구 서초동 1451-95
37.48713075,127.0155755,서울특별시 서초구 서초동 1623-3
37.48421453,127.0216305,서울특별시 서초구 서초동 1431-9
37.46918883,127.040407,서울특별시 서초구 양재동 326-10
37.48501987,127.01502,서울특별시 서초구 서초동 1602-3
37.49296343,127.016964,서울특별시 서초구 서초동 1666-9
37.50843395,127.0219076,서울특별시 서초구 반포동 722-36
37.49665762,127.0268242,서울특별시 서초구 서초동 1320-10
37.49243562,127.011409,서울특별시 서초구 서초동 1572-15
37.49157455,127.008326,서울특별시 서초구 서초동 1542-1
37.49468496,126.9895498,서울특별시 서초구 방배동 773-7
37.50501736,127.0042149,서울특별시 서초구 반포동 19-3
37.492443,127.012341,서울특별시 서초구 서초동 1571-14
37.48565881,127.0216583,서울특별시 서초구 서초동 1440-1
37.48468661,127.0169921,서울특별시 서초구 서초동 1445-4
37.49349113,127.0161308,서울특별시 서초구 서초동 1670-3
37.48846422,127.0317128,서울특별시 서초구 서초동 1357-33
37.50248999,127.0106866,서울특별시 서초구 반포동 54-1
37.51307223,127.0179634,서울특별시 서초구 잠원동 30-2
37.48718573,126.9836339,서울특별시 서초구 방배동 1448
37.49537981,127.0164363,서울특별시 서초구 서초동 1685-8
37.48721351,126.9840783,서울특별시 서초구 방배동 1431
37.48313085,126.9952719,서울특별시 서초구 방배동 923-6
37.49521319,127.0178806,서울특별시 서초구 서초동 1689-2
37.48529792,127.0318796,서울특별시 서초구 서초동 1363-3
37.4688,127.0412125,서울특별시 서초구 양재동 329-11
37.49415776,127.0183528,서울특별시 서초구 서초동 1639-3
37.48724214,127.0319073,서울특별시 서초구 서초동 1358-8
37.49221339,127.0099925,서울특별시 서초구 서초동 1554-1
37.47679804,126.9832731,서울특별시 서초구 방배동 446-1
37.48079857,127.0389068,서울특별시 서초구 양재동 15-10
37.48929742,127.0299352,서울특별시 서초구 서초동 1339-2
37.48965809,127.0075761,서울특별시 서초구 서초동 1502-12
37.48446405,126.9961884,서울특별시 서초구 방배동 907-2
37.49540765,127.0202415,서울특별시 서초구 서초동 1678-4
37.48224224,127.0048821,서울특별시 서초구 서초동 1489-10
37.48151969,126.9822453,서울특별시 서초구 방배동 440-3
37.481528,126.992566,서울특별시 서초구 방배동 978-28
37.4796588,126.9821898,서울특별시 서초구 방배동 442-3
37.50885051,127.0186857,서울특별시 서초구 반포동 711-22
37.4636059,127.0262696,서울특별시 서초구 우면동 720
37.48682537,127.0236303,서울특별시 서초구 서초동 1438-8
37.51540527,127.0167134,서울특별시 서초구 잠원동 15-9
37.48849168,127.01427,서울특별시 서초구 서초동 1578-4
37.4879682,127.0102669,서울특별시 서초구 서초동 1545-5
37.48685242,126.983134,서울특별시 서초구 방배동 1397
37.47377177,127.0477951,서울특별시 서초구 양재동 287-5
37.48813091,127.0308518,서울특별시 서초구 서초동 1357-21
37.49654629,127.0138809,서울특별시 서초구 서초동 1698-3
37.4939911,127.017714,서울특별시 서초구 서초동 1675-10
37.48971363,127.0069373,서울특별시 서초구 서초동 1502-1
37.50571169,127.0021595,서울특별시 서초구 잠원동 75-14
37.48502033,127.0406566,서울특별시 서초구 양재동 2-38
37.48904738,127.0260467,서울특별시 서초구 서초동 1757
37.51043368,127.0200744,서울특별시 서초구 반포동 706
37.49282407,126.9899387,서울특별시 서초구 방배동 795-24
37.48104859,127.0414622,서울특별시 서초구 양재동 4-12
37.49579584,126.9836892,서울특별시 서초구 방배동 764-16
37.49179643,126.9906609,서울특별시 서초구 방배동 812-10
37.49907347,126.9968824,서울특별시 서초구 반포동 107-2
